V8,V9,demAgeFull,demGender,demEduFull,demHisp,demRace,demPidNoLn,demPidLean,demPidClos,demCitizen,demRVoter,demRVoter2,demState,demZIP,nr1,nr1a,nr2,nr3,v16g5,v16g5a,demLL1,demCell,demCellP,demOwnHeal,demInsured,demInsType,demFluShot,demBinge,demSmoke,timQ45_4,demUnion,demUnionPP,demMarital,demInc,demInc2,invest,timQ51_1,timQ51_2,timQ51_3,timQ51_4,demOwn,demMove,demHHsize,timQ55_1,timQ55_2,timQ55_3,timQ55_4,demRelig,demEvang,demAttend,demReligImp,timQ62_1,timQ62_2,timQ62_3,timQ62_4,timQ64_1,timQ64_2,timQ64_3,timQ64_4,demMilHH1,demMilHH2,demUsr,demEmploy,Q156,demSmallb,industry,demCollar,timQ438_1,timQ438_2,timQ438_3,timQ438_4,demPolIdeo,Q450,demTea,Q689,Q95,timQ694_1,BF2,BF2_TEXT,BF3_4,BF3_5,BF3_6,BF3_7,BF3_7_TEXT,BF4,BF4_TEXT,wts,BF1_4NET,BF1_5NET,BF1_6NET,BF1_7NET,BF1_8NET,BF1_9NET,BF1_10NET,BF1_11NET,BF1_12NET,BF1_13NET,BF1_14NET,BF1_15NET,BF1_15_TEXTNET,BF3_4NET,BF3_5NET,BF3_6NET,BF3_7NET,BF3_7_TEXTNET,wts.1,v16g18,v16g18_ln
9/22/16 17:49,9/22/16 18:21,17,1,5,2,4,2,2,NA,1,1,1,37,2985,1,2,2,2,1,2,2,1,1,3,1,1,1,2,1,7,2,NA,2,4,NA,3,2.218,12.639,13.179,5,1,1,13,4.757,9.821,11.621,3,9,2,6,4,5.406,17.669,18.229,3,NA,NA,NA,NA,2,NA,2,1,1,1,3,3,3.543,4.636,5.047,2,4,3,2,NA,NA,12.711,NA,,NA,NA,NA,NA,,NA,,0.690859933,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.690859933,1,NA
9/22/16 17:54,9/22/16 18:21,50,2,9,2,4,1,2,NA,1,1,1,37,3014,2,2,4,2,2,1,2,1,1,2,1,5,2,2,1,9,2,NA,2,6,2,1,2.127,22.162,23.84,5,1,4,6,3.222,11.868,14.071,3,1,1,3,1,2.805,18.226,19.499,4,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,1,6.155,6.155,7.16,1,6,3,2,NA,NA,6.397,NA,,NA,NA,NA,NA,,NA,,0.658372558,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.658372558,2,NA
9/22/16 18:11,9/22/16 18:22,4,2,3,1,5,2,1,NA,1,1,1,14,2566,1,1,2,7,1,1,1,1,1,1,1,6,1,2,2,9,1,1,1,2,NA,1,2.094,11.524,12.857,6,2,1,4,1.715,5.7,8.458,3,9,2,2,4,3.403,10.333,10.822,4,NA,NA,NA,NA,2,NA,1,1,2,1,8,2,1.722,1.722,2.385,1,2,3,1,NA,NA,1.635,NA,,NA,NA,NA,NA,,NA,,0.971715799,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.971715799,1,NA
9/22/16 18:11,9/22/16 18:26,54,2,5,2,4,4,NA,3,1,1,1,3,3537,2,2,5,4,3,NA,1,1,2,3,1,1,1,2,1,8,2,NA,4,1,NA,4,2.56,17.288,18.618,4,1,5,4,4.138,12.899,15.378,3,12,2,6,4,6.379,13.779,15.005,3,NA,NA,NA,NA,2,NA,2,1,1,1,8,1,2.408,2.408,3.444,1,8,5,NA,NA,NA,7.968,NA,,NA,NA,NA,NA,,NA,,0.848930456,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.848930456,3,1
9/22/16 17:46,9/22/16 18:27,26,1,6,2,4,2,1,NA,1,1,1,23,2261,1,2,1,1,1,1,2,1,1,4,1,5,1,2,2,6,2,NA,2,4,NA,3,3.513,18.931,21.083,4,1,6,13,3.69,13.211,16.054,3,12,2,6,3,8.427,19.069,19.923,3,NA,NA,NA,NA,2,NA,3,1,2,2,4,2,3.055,3.055,4.115,1,2,2,2,NA,NA,2.739,NA,,NA,NA,NA,NA,,NA,,0.720694534,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.720694534,1,NA
9/22/16 18:15,9/22/16 18:27,7,1,6,2,4,1,2,NA,1,1,1,44,3198,2,1,2,1,2,2,2,1,1,3,1,3,1,2,2,7,2,NA,1,5,NA,3,1.447,13.329,13.906,4,2,1,4,3.425,6.88,8.439,3,10,2,6,4,2.588,10.487,11.856,3,NA,NA,NA,NA,2,NA,1,5,NA,NA,NA,2,1.759,1.759,2.357,1,5,2,2,NA,NA,5.306,NA,,NA,NA,NA,NA,,NA,,0.690859933,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.690859933,1,NA
9/22/16 17:55,9/22/16 18:28,47,2,8,2,4,3,NA,2,1,1,1,10,1623,2,2,4,4,2,1,2,1,1,2,1,7,2,2,2,7,2,NA,2,3,NA,4,2.209,20.005,24.994,4,1,3,6,8.889,17.798,24.172,3,2,2,2,2,2.746,18.095,19.83,4,NA,NA,NA,NA,1,2,2,6,NA,NA,NA,1,6.375,6.375,7.985,1,3,3,1,NA,NA,11.188,NA,,NA,NA,NA,NA,,NA,,0.75007872,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.75007872,3,2
9/22/16 18:12,9/22/16 18:28,13,2,5,2,4,2,2,NA,1,1,1,39,562,2,2,3,2,2,2,1,1,1,2,1,6,2,10,1,8,2,NA,1,1,NA,3,2.39,8.846,9.39,4,2,1,4,1.342,5.186,7.028,3,11,2,4,3,4.198,17.683,18.802,5,NA,NA,NA,NA,2,NA,1,4,NA,NA,NA,2,1.827,2.274,3.167,2,4,3,2,NA,NA,4.141,NA,,NA,NA,NA,NA,,NA,,0.632131148,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.632131148,1,NA
9/22/16 18:03,9/22/16 18:31,53,2,6,2,3,2,1,NA,1,1,1,29,3642,1,1,1,2,1,1,1,1,3,2,1,5,1,2,1,7,2,NA,5,2,NA,3,2.277,11.734,14.288,4,2,3,4,4.755,12.557,16.512,3,1,2,4,1,2.869,15.998,16.936,4,NA,NA,NA,NA,2,NA,1,6,NA,NA,NA,2,7.958,7.958,9.388,1,4,1,2,NA,NA,6.959,NA,,NA,NA,NA,NA,,NA,,1.311110384,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.311110384,1,NA
9/22/16 18:00,9/22/16 18:31,58,2,9,2,4,1,1,NA,1,1,1,24,2445,2,1,4,4,2,1,2,1,1,4,1,5,1,2,1,6,2,NA,4,1,NA,3,2.261,14.173,15.535,4,2,3,4,5.007,13.927,17.692,3,1,1,5,1,6.175,23.125,24.441,4,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,1,15.593,15.593,16.842,1,6,2,1,NA,NA,8.236,NA,,NA,NA,NA,NA,,NA,,0.775926225,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.775926225,2,NA
9/22/16 18:10,9/22/16 18:34,51,2,8,2,4,2,1,NA,1,1,1,10,1495,1,2,2,4,1,1,1,1,2,2,1,5,1,2,1,6,2,NA,4,2,NA,2,1.988,23.204,25.422,4,1,3,4,2.203,8.084,9.544,3,2,2,4,3,3.595,17.941,19.8,4,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,1.765,1.765,3.396,1,2,1,2,NA,NA,4.545,NA,,NA,NA,NA,NA,,NA,,0.658372558,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.658372558,1,NA
9/22/16 17:47,9/22/16 18:34,9,1,3,2,3,3,NA,3,1,1,2,10,1287,1,1,1,1,1,1,1,1,1,1,1,3,2,4,2,7,2,NA,1,1,NA,3,4.085,31.042,36.339,4,1,2,9,6.966,55.048,58.113,5,2,1,2,1,6.694,40.336,41.449,4,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,4.681,17.385,18.219,3,1,3,1,NA,NA,6.112,NA,,NA,NA,NA,NA,,NA,,2.406752983,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2.406752983,1,NA
9/22/16 18:07,9/22/16 18:35,51,2,5,2,4,3,NA,3,1,1,1,18,1838,2,2,4,4,3,NA,1,1,2,3,1,2,2,6,2,7,2,NA,5,2,NA,3,2.853,20.189,21.818,4,1,7,6,5.718,12.316,15.562,3,1,1,1,1,7.634,125.281,131.997,5,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,6.88,6.88,9.025,1,4,3,2,NA,NA,13.081,NA,,NA,NA,NA,NA,,NA,,0.635555534,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.635555534,3,1
9/22/16 18:16,9/22/16 18:41,8,2,5,1,4,1,1,NA,1,1,1,14,2557,2,2,3,2,2,1,2,1,1,3,1,1,2,86,2,6,2,NA,2,3,NA,2,1.697,20.825,21.929,4,2,1,13,7.765,12.988,14.356,3,2,1,2,1,2.156,14.124,14.537,4,NA,NA,NA,NA,1,2,2,4,NA,NA,NA,2,10.522,10.522,10.957,1,7,2,2,NA,NA,8.494,NA,,NA,NA,NA,NA,,NA,,0.731259512,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.731259512,2,NA
9/22/16 18:01,9/22/16 18:42,34,1,3,2,4,4,NA,3,1,1,1,47,829,2,2,4,2,3,NA,2,1,1,3,1,1,1,2,2,7,2,NA,2,5,NA,2,2.035,17.031,19.39,4,1,5,15,4.077,16.263,17.713,5,10,2,6,4,5.201,16.808,18.975,3,NA,NA,NA,NA,2,NA,1,1,1,1,1,3,3.191,21.947,22.789,4,5,4,1,NA,NA,14.047,NA,,NA,NA,NA,NA,,NA,,1.819089745,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.819089745,3,2
9/22/16 18:20,9/22/16 18:45,53,2,7,2,4,1,1,NA,1,1,1,30,NA,2,2,4,3,3,NA,1,1,3,2,1,5,1,2,1,13,2,NA,2,6,3,1,2.725,26.715,29.799,9,1,1,6,3.683,20.297,22.438,4,1,2,4,2,6.467,29.388,31.22,9,NA,NA,NA,NA,1,2,1,6,NA,NA,NA,1,3.831,3.831,5.847,1,7,3,1,NA,NA,8.509,NA,,NA,NA,NA,NA,,NA,,0.84848748,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.84848748,2,NA
9/22/16 18:18,9/22/16 18:45,31,2,8,2,4,2,2,NA,1,1,1,10,1321,1,1,3,4,3,NA,1,2,NA,2,1,1,1,2,2,1,2,NA,2,6,4,2,3.458,17.372,17.966,5,3,5,13,10.454,20.479,24.214,3,2,2,2,1,2.87,14.668,15.689,3,NA,NA,NA,NA,2,NA,2,3,2,3,1,1,3.521,21.467,22.265,3,2,2,NA,NA,NA,6.54,NA,,NA,NA,NA,NA,,NA,,0.75007872,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.75007872,1,NA
9/22/16 18:24,9/22/16 18:45,5,1,5,2,4,3,NA,1,1,1,2,36,1959,1,1,2,2,1,1,2,2,NA,1,2,NA,1,2,2,6,2,NA,1,1,NA,3,1.579,12.111,13.276,4,1,2,6,1.496,4.955,7.017,3,2,1,2,1,3.202,23.117,24.29,6,NA,NA,NA,NA,2,NA,1,1,2,2,3,1,0.722,0.722,1.211,1,1,2,2,NA,NA,1.341,NA,,NA,NA,NA,NA,,NA,,0.814214282,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.814214282,1,NA
9/22/16 18:30,9/22/16 18:46,14,1,9,1,4,1,1,NA,1,1,1,42,2514,1,1,1,2,2,1,1,1,3,1,1,1,1,4,2,10,2,NA,2,5,NA,1,3.883,16.383,21.766,8,1,2,9,5.878,14.289,16.457,5,2,1,3,2,4.798,17.493,18.765,7,NA,NA,NA,NA,2,NA,1,3,2,1,2,2,4.218,4.218,5.081,1,1,1,1,NA,NA,2.584,NA,,NA,NA,NA,NA,,NA,,0.843686058,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.843686058,2,NA
9/22/16 18:22,9/22/16 18:46,50,2,7,2,4,1,2,NA,1,1,1,10,1377,1,1,2,2,1,1,2,1,1,2,1,5,1,2,2,6,2,NA,4,4,NA,1,1.794,8.171,11.669,4,1,3,4,2.983,17.487,19.542,3,1,2,4,3,4.523,20.004,21.205,5,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,2.955,2.955,4.016,1,4,1,2,NA,NA,4.419,NA,,NA,NA,NA,NA,,NA,,0.83260138,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.83260138,1,NA
9/22/16 18:19,9/22/16 18:47,50,1,6,2,4,1,1,NA,1,1,1,5,3764,2,2,4,2,2,1,1,1,2,2,1,5,1,2,1,6,2,NA,5,5,NA,1,1.946,15.546,23.299,4,1,7,4,2.312,7.216,10.917,3,1,2,5,2,2.44,17.911,22.438,5,NA,NA,NA,NA,1,1,2,6,NA,NA,NA,2,5.622,5.622,6.656,1,5,2,2,NA,NA,5.485,NA,,NA,NA,NA,NA,,NA,,0.94550372,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.94550372,2,NA
9/22/16 18:37,9/22/16 18:48,15,1,5,2,4,2,1,NA,1,1,2,16,3065,1,1,1,3,1,1,1,1,1,1,1,1,1,36,1,13,1,1,2,6,4,1,2.62,14.531,15.862,11,1,7,9,2.483,13.236,14.044,7,2,1,1,1,3.7,10.916,11.935,7,NA,NA,NA,NA,1,1,1,1,1,1,7,1,0.982,1.258,2.216,2,7,1,1,NA,NA,1.921,NA,,NA,NA,NA,NA,,NA,,0.814214282,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.814214282,2,NA
9/22/16 18:31,9/22/16 18:50,51,1,8,2,4,3,NA,2,1,1,1,8,648,2,2,4,8,3,NA,1,1,2,3,1,5,1,50,1,6,2,NA,2,5,NA,1,2.405,15.179,16.827,4,1,4,6,2.664,11.551,12.598,4,2,2,2,2,3.355,16.372,17.532,4,NA,NA,NA,NA,1,1,3,6,NA,NA,NA,1,2.429,5.536,6.642,2,4,3,2,NA,NA,3.163,NA,,NA,NA,NA,NA,,NA,,0.733268196,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.733268196,3,2
9/22/16 18:17,9/22/16 18:52,54,1,3,2,4,1,1,NA,1,1,1,26,2760,2,2,4,2,2,1,2,1,1,3,1,5,2,2,1,8,2,NA,2,3,NA,1,2.324,23.523,25.675,4,1,7,6,2.801,31.808,35.468,3,1,2,2,1,2.518,33.246,34.747,4,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,3,8.48,8.48,9.864,1,6,2,1,NA,NA,11.083,NA,,NA,NA,NA,NA,,NA,,1.881775073,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.881775073,2,NA
9/22/16 18:34,9/22/16 18:52,53,1,9,2,4,1,1,NA,1,1,1,33,303,2,2,4,2,2,1,1,1,1,2,1,1,1,2,NA,7,1,1,2,6,2,1,4.066,27.052,28.892,9,1,4,6,11.275,18.777,20.982,3,1,2,4,3,1.775,13.911,15.214,4,NA,NA,NA,NA,2,NA,2,2,1,2,NA,1,4.338,4.338,5.396,1,7,1,1,NA,NA,5.061,NA,,NA,NA,NA,NA,,NA,,0.747259011,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.747259011,2,NA
9/22/16 18:31,9/22/16 18:52,21,1,5,2,4,1,1,NA,1,1,1,47,835,2,2,3,2,2,1,1,1,2,2,1,7,2,2,2,6,2,NA,2,4,NA,3,1.755,8.5,9.237,4,1,3,13,2.073,6.028,7.862,3,1,1,4,2,1.677,9.509,10.692,4,NA,NA,NA,NA,1,2,1,4,NA,NA,NA,2,2.196,2.196,2.782,1,7,3,2,NA,NA,3.787,NA,,NA,NA,NA,NA,,NA,,0.611508529,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.611508529,2,NA
9/22/16 17:12,9/22/16 18:53,52,2,3,2,4,1,1,NA,1,1,1,16,2329,2,1,4,4,2,2,1,1,2,2,1,6,1,36,1,18,2,NA,2,4,NA,1,5.954,85.144,88.45,7,1,5,6,11.743,28.611,35.02,6,1,2,5,2,9.562,51.076,54.551,6,NA,NA,NA,NA,2,NA,3,1,2,1,2,2,19.81,19.81,22.885,1,4,3,2,NA,NA,39.149,NA,,NA,NA,NA,NA,,NA,,1.689571533,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.689571533,3,2
9/22/16 18:14,9/22/16 18:53,56,1,3,2,4,1,1,NA,1,1,1,33,254,2,2,4,4,2,1,1,1,2,2,1,5,2,2,1,6,2,NA,2,4,NA,1,5.469,24.343,27.275,5,1,7,6,4.698,22.082,24.591,4,2,2,4,2,5.066,43.522,44.953,4,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,3,11.119,17.391,18.854,2,6,3,2,NA,NA,12.896,NA,,NA,NA,NA,NA,,NA,,1.627148963,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.627148963,2,NA
9/22/16 18:22,9/22/16 18:54,50,2,4,2,4,3,NA,1,1,1,1,7,NA,2,2,2,1,1,2,1,1,2,2,1,5,1,2,1,11,2,NA,2,5,NA,1,2.468,20.452,21.777,6,1,4,6,16.667,25.859,29.453,4,10,2,5,3,5.467,23.851,25.09,6,NA,NA,NA,NA,1,2,2,6,NA,NA,NA,1,8.837,8.837,10.05,1,4,4,2,NA,NA,5.703,NA,,NA,NA,NA,NA,,NA,,0.647681983,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.647681983,1,NA
9/22/16 18:42,9/22/16 18:54,11,1,4,2,4,1,1,NA,1,1,1,50,2360,2,2,4,1,2,1,2,2,NA,2,2,NA,2,76,1,1,2,NA,4,2,NA,1,1.703,8.264,9.702,6,2,2,NA,1.103,2.129,3.348,2,10,2,3,4,1.664,14.571,15.075,6,NA,NA,NA,NA,2,NA,2,2,1,2,NA,2,1.508,1.508,1.815,1,6,1,2,NA,NA,3.726,NA,,NA,NA,NA,NA,,NA,,0.814214282,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.814214282,2,NA
9/22/16 18:42,9/22/16 18:55,44,1,9,2,4,1,1,NA,1,1,1,45,3481,2,1,4,8,2,1,1,1,2,2,1,4,2,2,2,6,2,NA,1,5,NA,1,1.808,7.536,8.918,4,1,5,4,2.449,6.182,9.46,3,1,2,2,2,2.052,8.219,9.292,4,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,1.804,1.804,2.633,1,6,1,2,NA,NA,1.905,NA,,NA,NA,NA,NA,,NA,,1.115877659,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.115877659,2,NA
9/22/16 18:33,9/22/16 18:56,9,1,7,2,4,4,NA,3,1,1,1,14,2544,2,2,2,7,3,NA,2,1,1,3,1,3,2,2,1,7,2,NA,6,5,NA,2,53.306,75.578,77.663,4,1,6,15,15.206,28.841,30.876,3,9,2,6,4,28.255,45.124,45.903,3,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,1,2.679,2.679,3.501,1,3,4,2,NA,NA,7.61,NA,,NA,NA,NA,NA,,NA,,1.066650984,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.066650984,3,2
9/22/16 18:32,9/22/16 18:57,56,2,8,2,4,1,1,NA,1,1,1,39,530,2,2,2,6,1,1,1,1,3,2,1,5,1,2,2,6,2,NA,2,6,1,2,2.558,20.851,21.887,5,1,7,6,5.059,9.994,13.069,3,11,2,2,1,0.834,17.052,18.093,6,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,12.114,12.114,12.743,1,6,3,1,NA,NA,7.078,NA,,NA,NA,NA,NA,,NA,,0.670934359,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.670934359,2,NA
9/22/16 18:47,9/22/16 18:57,38,1,7,2,4,2,2,NA,1,1,1,5,3942,2,2,3,1,2,2,2,1,1,1,1,4,2,7,1,6,2,NA,1,6,1,1,1.409,9.873,11.145,5,1,5,4,1.621,6.086,8.211,3,2,2,6,4,2.076,6.22,6.98,4,NA,NA,NA,NA,2,NA,1,6,NA,NA,NA,1,1.974,3.254,4.137,2,1,3,2,NA,NA,1.845,NA,,NA,NA,NA,NA,,NA,,1.411178621,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.411178621,1,NA
9/22/16 18:29,9/22/16 18:57,60,2,5,2,4,3,NA,1,1,1,1,3,3577,2,2,2,4,1,1,1,1,3,1,1,5,1,2,2,6,2,NA,4,6,1,4,2.287,27.169,28.143,5,1,6,6,3.2,9.464,12.013,3,5,2,5,3,4.519,13.887,14.935,3,NA,NA,NA,NA,2,NA,3,6,NA,NA,NA,1,7.338,7.338,8.434,1,2,3,2,NA,NA,6.054,NA,,NA,NA,NA,NA,,NA,,0.848930456,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.848930456,3,1
9/22/16 18:45,9/22/16 18:58,27,1,2,2,4,1,1,NA,1,1,1,34,1020,2,2,4,1,2,1,2,1,1,1,1,1,2,94,2,7,2,NA,1,4,NA,1,1.738,11.106,11.832,6,2,4,4,1.897,6.937,9.209,4,1,1,2,1,3.644,14.308,15.161,7,NA,NA,NA,NA,1,2,1,1,1,2,8,1,2.066,2.066,2.924,1,7,1,1,NA,NA,3.069,NA,,NA,NA,NA,NA,,NA,,1.379357652,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.379357652,3,2
9/22/16 18:36,9/22/16 19:00,15,1,5,1,4,4,NA,1,1,1,1,50,2414,2,1,1,1,1,1,2,1,1,1,1,4,2,2,2,6,2,NA,6,3,NA,3,2.805,19.308,20.118,4,2,2,6,6.274,13.717,15.595,3,12,2,6,3,5.799,14.061,14.869,3,NA,NA,NA,NA,2,NA,3,1,1,1,1,3,4.717,16.132,16.825,3,4,5,2,NA,NA,5.183,NA,,NA,NA,NA,NA,,NA,,0.814446678,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.814446678,3,1
9/22/16 18:25,9/22/16 19:00,15,1,7,2,4,3,NA,3,1,1,1,6,3362,2,2,3,1,3,NA,1,1,2,3,1,6,2,2,1,6,2,NA,6,1,NA,3,3.521,19.631,22.356,4,2,3,6,2.384,13.281,16.478,3,7,2,2,2,6.088,19.416,21.652,3,NA,NA,NA,NA,2,NA,2,8,NA,NA,NA,2,5.513,5.513,6.836,1,8,2,2,NA,NA,7.207,NA,,NA,NA,NA,NA,,NA,,1.208905181,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.208905181,1,NA
9/22/16 18:32,9/22/16 19:00,3,1,5,2,2,2,2,NA,1,1,2,5,3711,2,1,1,1,1,1,2,1,1,2,2,NA,2,2,2,6,2,NA,1,2,NA,3,1.842,10.191,10.688,4,2,3,13,2.244,9.589,10.664,4,1,1,2,2,1.995,18.478,18.942,4,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,3,4.718,4.718,5.85,1,8,5,2,NA,NA,4.55,NA,,NA,NA,NA,NA,,NA,,0.543628207,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.543628207,1,NA
9/22/16 18:42,9/22/16 19:01,18,2,7,1,4,3,NA,2,1,1,1,43,1703,2,1,4,2,2,1,1,1,2,4,1,3,1,2,2,6,2,NA,1,4,NA,3,1.464,10.632,11.081,4,1,3,9,3.219,13.962,15.804,4,1,1,1,1,5.79,26.955,27.418,4,NA,NA,NA,NA,1,2,2,3,1,1,6,2,2.175,2.175,2.708,1,6,1,NA,NA,NA,3.789,NA,,NA,NA,NA,NA,,NA,,0.812842571,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.812842571,2,NA
9/22/16 18:43,9/22/16 19:01,15,1,3,2,4,4,NA,3,1,1,2,48,4178,2,2,1,8,1,1,1,2,NA,2,1,1,1,2,2,6,2,NA,6,1,NA,4,2.129,17.627,18.118,4,2,3,6,5.697,5.697,7.54,1,12,2,6,4,6.671,19.818,20.473,3,NA,NA,NA,NA,2,NA,3,8,NA,NA,NA,3,13.809,13.809,14.301,1,5,5,2,NA,NA,7.205,NA,,NA,NA,NA,NA,,NA,,2.081531494,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2.081531494,3,1
9/22/16 18:38,9/22/16 19:02,64,1,9,2,4,1,2,NA,1,1,1,5,3719,2,2,4,4,2,2,1,1,1,3,1,1,1,36,2,10,1,1,2,5,NA,2,2.854,23.526,24.788,7,1,7,6,3.496,18.104,20.66,6,1,1,2,2,4.266,23.542,24.904,7,NA,NA,NA,NA,1,1,1,6,NA,NA,NA,1,6.869,6.869,8.745,1,5,4,2,NA,NA,5.068,NA,,NA,NA,NA,NA,,NA,,0.979448169,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.979448169,2,NA
9/22/16 18:24,9/22/16 19:02,52,1,3,2,4,1,1,NA,1,1,2,36,1955,2,1,4,2,2,1,1,1,2,2,1,4,1,50,2,6,2,NA,2,2,NA,1,2.737,24.441,26.305,4,1,7,6,3.816,16.274,22.067,3,2,2,5,3,4.088,21.622,23.477,4,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,10.555,10.555,11.657,1,4,3,2,NA,NA,6.625,NA,,NA,NA,NA,NA,,NA,,1.881775073,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.881775073,2,NA
9/22/16 18:45,9/22/16 19:03,21,1,9,2,4,2,1,NA,1,1,1,47,807,1,1,1,3,1,1,1,1,1,1,1,1,1,47,1,8,2,NA,2,6,1,4,2.767,14.408,15.58,6,1,4,9,2.489,8.401,10.802,3,2,2,2,1,4.465,14.908,15.954,4,NA,NA,NA,NA,2,NA,1,1,1,2,8,1,1.877,1.877,3.393,1,1,1,1,NA,NA,5.324,NA,,NA,NA,NA,NA,,NA,,0.633462244,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.633462244,1,NA
9/22/16 18:42,9/22/16 19:03,20,1,3,2,4,2,2,NA,1,1,1,5,3849,2,2,2,1,2,2,2,1,1,1,1,1,1,6,2,6,1,2,1,2,NA,2,1.886,11.222,12.476,5,2,4,4,1.817,8.192,10.65,3,1,1,4,2,6.099,20.516,23.501,6,NA,NA,NA,NA,2,NA,1,1,1,1,8,2,2.113,2.113,3.562,1,2,1,1,NA,NA,2.911,NA,,NA,NA,NA,NA,,NA,,1.842449099,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.842449099,1,NA
9/22/16 18:41,9/22/16 19:03,49,1,7,2,2,2,2,NA,1,1,1,5,3949,1,1,2,3,1,3,1,1,2,2,1,1,1,2,2,6,2,NA,1,6,1,3,2.32,20.677,21.874,5,1,5,4,3.003,10.035,12.659,3,11,2,4,3,7.108,19.293,21.056,4,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,4.546,4.546,5.626,1,4,3,2,NA,NA,3.105,NA,,NA,NA,NA,NA,,NA,,0.729693084,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.729693084,1,NA
